COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
           Q_PIPE_01	    1	      1,000,000	      131,994,000	        7,576,102	   0	    0	     747	      25	 2,728
           Q_PIPE_02	    1	      1,000,000	       83,689,000	       11,949,002	   0	    0	     172	      52	 4,989
           Q_PIPE_04	    1	      1,000,000	       92,004,000	       10,869,093	   0	    0	     452	      85	     0
           Q_PIPE_08	    1	      1,000,000	       97,994,000	       10,204,706	   0	    0	     503	     150	     0
           Q_PIPE_16	    1	      1,000,000	      157,852,000	        6,335,048	   0	    0	   1,107	     144	 2,173
      Q_RR_B_0001_01	    1	      1,000,000	      110,106,000	        9,082,157	   0	    0	     153	      55	    18
      Q_RR_B_0001_02	    1	      1,000,000	       84,960,000	       11,770,245	   0	    0	     268	      87	 2,159
      Q_RR_B_0001_04	    1	      1,000,000	      988,397,000	        1,011,739	   0	    0	     870	   2,068	     0
      Q_RR_B_0001_08	    1	      1,000,000	      638,574,000	        1,565,989	   0	    1	   1,952	   1,550	 2,185
      Q_RR_B_0001_16	    1	      1,000,000	    2,319,318,000	          431,161	   0	    9	   2,912	   5,600	 4,322
      Q_RR_B_0010_01	    1	      1,000,000	       66,794,000	       14,971,405	   0	    0	      85	      30	     0
      Q_RR_B_0010_02	    1	      1,000,000	       70,236,000	       14,237,713	   0	    0	     221	      71	     0
      Q_RR_B_0010_04	    1	      1,000,000	      226,062,000	        4,423,565	   0	    0	     235	     410	     0
      Q_RR_B_0010_08	    1	      1,000,000	      286,822,000	        3,486,483	   0	    0	     898	     627	 2,175
      Q_RR_B_0010_16	    1	      1,000,000	      247,163,000	        4,045,913	   0	    0	     253	     468	 4,706
      Q_RR_B_0100_01	    1	      1,000,000	       67,996,000	       14,706,747	   0	    1	     254	      20	     1
      Q_RR_B_0100_02	    1	      1,000,000	       48,029,000	       20,820,754	   0	    0	      69	      37	14,901
      Q_RR_B_0100_04	    1	      1,000,000	       70,111,000	       14,263,097	   0	    0	     229	      54	 2,118
      Q_RR_B_0100_08	    1	      1,000,000	       47,562,000	       21,025,188	   0	    0	      63	      39	     0
      Q_RR_B_0100_16	    1	      1,000,000	       59,751,000	       16,736,122	   0	    0	     203	      62	 2,172
      Q_RR_B_1000_01	    1	      1,000,000	       69,867,000	       14,312,909	   0	    0	      98	      29	 4,991
      Q_RR_B_1000_02	    1	      1,000,000	       62,862,000	       15,907,862	   0	    0	     211	      23	 2,198
      Q_RR_B_1000_04	    1	      1,000,000	       73,925,000	       13,527,224	   0	    0	     110	      27	     0
      Q_RR_B_1000_08	    1	      1,000,000	       64,076,000	       15,606,467	   0	    0	     219	      28	 2,152
      Q_RR_B_1000_16	    1	      1,000,000	       71,371,000	       14,011,293	   0	    0	      98	      33	     0
    Q_RR_X_B_0001_01	    1	      1,000,000	       78,552,000	       12,730,421	   0	    1	     262	      31	     1
    Q_RR_X_B_0001_02	    1	      1,000,000	       81,860,000	       12,215,978	   0	    0	     296	      75	    97
    Q_RR_X_B_0001_04	    1	      1,000,000	       47,027,000	       21,264,380	   0	    0	     288	      73	     0
    Q_RR_X_B_0001_08	    1	      1,000,000	       32,064,000	       31,187,625	   0	    0	     204	      34	 5,006
    Q_RR_X_B_0001_16	    1	      1,000,000	       36,949,000	       27,064,332	   0	    0	     252	      37	     0
    Q_RR_X_B_0010_01	    1	      1,000,000	       73,179,000	       13,665,123	   0	    0	      94	      34	 5,023
    Q_RR_X_B_0010_02	    1	      1,000,000	       57,580,000	       17,367,141	   0	    1	     255	      59	     0
    Q_RR_X_B_0010_04	    1	      1,000,000	       41,769,000	       23,941,200	   0	    0	     186	      87	     0
    Q_RR_X_B_0010_08	    1	      1,000,000	       25,152,000	       39,758,270	   0	    1	     180	      17	 2,179
    Q_RR_X_B_0010_16	    1	      1,000,000	       22,797,000	       43,865,421	   0	    0	     121	      37	     0
    Q_RR_X_B_0100_01	    1	      1,000,000	       70,253,000	       14,234,268	   0	    0	     233	      28	 2,176
    Q_RR_X_B_0100_02	    1	      1,000,000	       60,158,000	       16,622,893	   0	    0	     165	      35	 5,006
    Q_RR_X_B_0100_04	    1	      1,000,000	       34,943,000	       28,618,035	   0	    0	     243	      21	     4
    Q_RR_X_B_0100_08	    1	      1,000,000	       24,842,000	       40,254,408	   0	    0	     183	      13	 5,020
    Q_RR_X_B_0100_16	    1	      1,000,000	       22,825,000	       43,811,610	   0	    1	     164	      13	     0
    Q_RR_X_B_1000_01	    1	      1,000,000	       94,547,000	       10,576,750	   0	    0	     139	      33	 5,046
    Q_RR_X_B_1000_02	    1	      1,000,000	       63,056,000	       15,858,919	   0	    0	     322	      11	 2,195
    Q_RR_X_B_1000_04	    1	      1,000,000	       42,898,000	       23,311,110	   0	    0	     235	      25	 4,968
    Q_RR_X_B_1000_08	    1	      1,000,000	       24,814,000	       40,299,831	   0	    1	     180	      14	     0
    Q_RR_X_B_1000_16	    1	      1,000,000	       50,222,000	       19,911,593	   0	    0	     243	     112	     0
             Q_WC_01	    1	      1,000,000	    1,084,925,000	          921,723	   2	    5	   3,950	     292	    64
             Q_WC_02	    1	      1,000,000	    1,500,560,000	          666,418	   2	    4	   4,245	   1,292	    48
             Q_WC_04	    1	      1,000,000	    7,058,998,000	          141,663	   2	  115	  16,412	  13,918	     0
             Q_WC_08	    1	      1,000,000	    4,219,904,000	          236,972	   2	   33	   9,031	   7,361	     0
             Q_WC_16	    1	      1,000,000	   23,083,020,000	           43,322	   4	   59	  33,520	  51,188	 5,614
           Q_WC_X_01	    1	      1,000,000	    1,003,777,000	          996,237	   2	    4	   1,562	     306	     0
           Q_WC_X_02	    1	      1,000,000	      880,007,000	        1,136,355	   2	    4	   2,625	     585	 2,244
           Q_WC_X_04	    1	      1,000,000	      753,406,000	        1,327,306	   2	    5	   3,880	   1,337	     0
           Q_WC_X_08	    1	      1,000,000	      818,345,000	        1,221,979	   2	    5	   4,051	   1,648	     0
           Q_WC_X_16	    1	      1,000,000	      972,621,000	        1,028,150	   2	    5	   4,525	   2,721	     0
           R_MEM_01k	    1	      1,000,000	       22,056,000	       45,339,137	   0	    0	      30	       1	     8
           R_MEM_01m	    1	      1,000,000	       11,035,000	       90,620,752	   0	    0	      15	       0	     5
           R_MEM_10m	    1	      1,000,000	       25,792,000	       38,771,712	   0	    0	      26	       1	     0
           R_MEM_50m	    1	      1,000,000	       27,762,000	       36,020,460	   0	    0	      28	       0	     0
           S_MEM_01k	    1	      1,000,000	       15,024,000	       66,560,170	   0	    0	      20	       1	 2,192
           S_MEM_01m	    1	      1,000,000	        4,035,000	      247,831,475	   0	    0	       9	       0	 2,198
           S_MEM_10m	    1	      1,000,000	        4,507,000	      221,877,080	   0	    0	       4	       0	     0
           S_MEM_50m	    1	      1,000,000	        2,849,000	      351,000,351	   0	    0	       3	       0	     0

         BATCH_WC_01	    2	      1,000,000	      702,098,000	        1,424,303	   1	    2	     712	       2	     0
         BATCH_WC_02	    2	      1,000,000	      363,033,000	        2,754,571	   1	    2	     731	       2	     0
         BATCH_WC_04	    2	      1,000,000	      210,982,000	        4,739,741	   1	    2	     830	       3	     0
         BATCH_WC_08	    2	      1,000,000	      191,445,000	        5,223,432	   1	    2	   1,462	       3	     0
         BATCH_WC_16	    2	      1,000,000	      187,973,000	        5,319,913	   1	    2	   1,436	       4	     0
     GEN_SENTENCES_1	    2	      1,000,000	       13,286,000	       75,267,199	   0	    0	      17	       0	     4
              NOOP_1	    2	      1,000,000	          276,000	    3,623,188,406	   0	    0	       1	       0	     0
       PSUDO_Q_RR_01	    2	      1,000,000	       36,224,000	       27,606,007	   0	    0	      37	       0	     0
       PSUDO_Q_RR_02	    2	      1,000,000	       35,789,000	       27,941,546	   0	    0	      42	       0	     0
       PSUDO_Q_RR_04	    2	      1,000,000	       36,427,000	       27,452,165	   0	    0	      52	       0	     0
       PSUDO_Q_RR_08	    2	      1,000,000	       39,722,000	       25,174,966	   0	    0	      73	       1	     0
       PSUDO_Q_RR_16	    2	      1,000,000	       71,267,000	       14,031,740	   0	    0	     117	       2	     0
           Q_PIPE_01	    2	      1,000,000	       71,975,000	       13,893,713	   0	    0	     112	      21	     0
           Q_PIPE_02	    2	      1,000,000	       66,606,000	       15,013,662	   0	    0	     135	      31	     5
           Q_PIPE_04	    2	      1,000,000	       59,405,000	       16,833,600	   0	    0	     198	      44	 6,905
           Q_PIPE_08	    2	      1,000,000	       76,142,000	       13,133,356	   0	    0	     480	      73	 2,292
           Q_PIPE_16	    2	      1,000,000	      122,113,000	        8,189,136	   0	    0	     859	     103	 2,283
      Q_RR_B_0001_01	    2	      1,000,000	       85,348,000	       11,716,736	   0	    0	     133	      25	     0
      Q_RR_B_0001_02	    2	      1,000,000	      105,599,000	        9,469,787	   0	    0	     124	     120	     0
      Q_RR_B_0001_04	    2	      1,000,000	      955,340,000	        1,046,748	   0	    0	     878	   2,003	     0
      Q_RR_B_0001_08	    2	      1,000,000	    2,242,044,000	          446,022	   0	    0	   2,071	   4,991	     0
      Q_RR_B_0001_16	    2	      1,000,000	    2,250,932,000	          444,260	   0	    0	   2,064	   4,948	     0
      Q_RR_B_0010_01	    2	      1,000,000	       78,604,000	       12,721,999	   0	    0	     114	      29	     0
      Q_RR_B_0010_02	    2	      1,000,000	       74,397,000	       13,441,402	   0	    0	     103	      78	     0
      Q_RR_B_0010_04	    2	      1,000,000	      233,487,000	        4,282,894	   0	    0	     242	     417	     0
      Q_RR_B_0010_08	    2	      1,000,000	      249,990,000	        4,000,160	   0	    0	     260	     462	     0
      Q_RR_B_0010_16	    2	      1,000,000	      250,708,000	        3,988,704	   0	    0	     263	     472	 2,274
      Q_RR_B_0100_01	    2	      1,000,000	       77,377,000	       12,923,737	   0	    0	     110	      29	     0
      Q_RR_B_0100_02	    2	      1,000,000	       52,605,000	       19,009,600	   0	    0	      72	      37	     0
      Q_RR_B_0100_04	    2	      1,000,000	       50,034,000	       19,986,409	   0	    0	      69	      37	     0
      Q_RR_B_0100_08	    2	      1,000,000	       48,543,000	       20,600,293	   0	    0	      67	      38	     0
      Q_RR_B_0100_16	    2	      1,000,000	       48,350,000	       20,682,523	   0	    0	      69	      37	 4,599
      Q_RR_B_1000_01	    2	      1,000,000	       78,459,000	       12,745,510	   0	    0	     121	      30	 4,568
      Q_RR_B_1000_02	    2	      1,000,000	       73,733,000	       13,562,448	   0	    0	     104	      31	     0
      Q_RR_B_1000_04	    2	      1,000,000	       79,284,000	       12,612,885	   0	    0	     116	      30	     0
      Q_RR_B_1000_08	    2	      1,000,000	       69,539,000	       14,380,420	   0	    0	     100	      29	     0
      Q_RR_B_1000_16	    2	      1,000,000	       71,955,000	       13,897,575	   0	    0	     105	      30	 2,284
    Q_RR_X_B_0001_01	    2	      1,000,000	       80,400,000	       12,437,811	   0	    0	     117	      28	     0
    Q_RR_X_B_0001_02	    2	      1,000,000	       71,214,000	       14,042,183	   0	    0	     170	      75	     0
    Q_RR_X_B_0001_04	    2	      1,000,000	       60,868,000	       16,428,994	   0	    0	     221	     167	     0
    Q_RR_X_B_0001_08	    2	      1,000,000	       33,902,000	       29,496,785	   0	    0	     206	      36	     0
    Q_RR_X_B_0001_16	    2	      1,000,000	       53,172,000	       18,806,891	   0	    0	     230	     157	     0
    Q_RR_X_B_0010_01	    2	      1,000,000	       80,871,000	       12,365,372	   0	    0	     121	      27	     0
    Q_RR_X_B_0010_02	    2	      1,000,000	       56,560,000	       17,680,339	   0	    0	     146	      52	     0
    Q_RR_X_B_0010_04	    2	      1,000,000	       47,227,000	       21,174,328	   0	    0	     222	      95	 2,303
    Q_RR_X_B_0010_08	    2	      1,000,000	       24,482,000	       40,846,336	   0	    0	     178	      15	     0
    Q_RR_X_B_0010_16	    2	      1,000,000	       19,955,000	       50,112,754	   0	    0	     123	      27	     0
    Q_RR_X_B_0100_01	    2	      1,000,000	       80,381,000	       12,440,751	   0	    0	     119	      28	     0
    Q_RR_X_B_0100_02	    2	      1,000,000	       58,396,000	       17,124,461	   0	    0	     162	      32	     0
    Q_RR_X_B_0100_04	    2	      1,000,000	       41,314,000	       24,204,870	   0	    0	     220	      35	     0
    Q_RR_X_B_0100_08	    2	      1,000,000	       27,220,000	       36,737,693	   0	    0	     184	      27	     0
    Q_RR_X_B_0100_16	    2	      1,000,000	       20,301,000	       49,258,657	   0	    0	     143	      13	 2,319
    Q_RR_X_B_1000_01	    2	      1,000,000	       82,948,000	       12,055,746	   0	    0	     123	      28	 2,310
    Q_RR_X_B_1000_02	    2	      1,000,000	       69,794,000	       14,327,879	   0	    0	     205	      20	 2,278
    Q_RR_X_B_1000_04	    2	      1,000,000	       37,214,000	       26,871,607	   0	    0	     228	      17	     0
    Q_RR_X_B_1000_08	    2	      1,000,000	       44,787,000	       22,327,908	   0	    0	     334	      12	     0
    Q_RR_X_B_1000_16	    2	      1,000,000	       23,090,000	       43,308,792	   0	    0	     157	      16	     0
             Q_WC_01	    2	      1,000,000	      980,517,000	        1,019,870	   2	    4	   1,529	     298	     0
             Q_WC_02	    2	      1,000,000	    1,439,208,000	          694,827	   2	    5	   2,345	   1,307	     0
             Q_WC_04	    2	      1,000,000	    8,789,446,000	          113,773	   2	    4	   9,683	  17,213	     0
             Q_WC_08	    2	      1,000,000	   17,741,375,000	           56,365	   3	    7	  17,972	  37,670	     0
             Q_WC_16	    2	      1,000,000	   22,439,815,000	           44,564	   3	    6	  21,965	  48,217	     0
           Q_WC_X_01	    2	      1,000,000	      991,381,000	        1,008,694	   2	    4	   1,585	     275	     0
           Q_WC_X_02	    2	      1,000,000	      890,865,000	        1,122,505	   2	    5	   2,659	     592	     0
           Q_WC_X_04	    2	      1,000,000	      764,436,000	        1,308,154	   2	    4	   3,930	   1,347	     0
           Q_WC_X_08	    2	      1,000,000	      743,402,000	        1,345,167	   2	    5	   3,895	   1,372	     0
           Q_WC_X_16	    2	      1,000,000	    1,074,051,000	          931,054	   2	    5	   4,578	   3,152	     0
           R_MEM_01k	    2	      1,000,000	        3,057,000	      327,118,090	   0	    0	       3	       0	     0
           R_MEM_01m	    2	      1,000,000	        4,941,000	      202,388,181	   0	    0	       5	       0	     0
